,GPU Utilization (%),Power Draw (Watts),GPU Temp (°C),GPU Current Clock (MHz),Memory Allocation Used (MB),Memory Utilization (%),Current Time,Time Delta,Iteration,GPU Clock Utilization,Resonse Time,Eval Rate
47,0.2879855815689809,0.46090902291909314,0.34311022288310056,0.24038098691020593,0.23398486611071315,0.30518357594954953,0.7035799500335957,0.7034052078885532,-0.13877553412330476,0.2403809869102054,-0.09758216789865275,-0.312273999120568
48,0.4551518293217728,0.07767894157769245,0.34311022288310056,0.24038098691020593,0.23398486611071315,0.36614180097819593,0.7492101058240628,0.749459193477251,0.09242983960564462,0.2403809869102054,-0.09429290835789297,-0.4667260275311477
49,0.44115268542129216,0.03850173577894756,0.3168212286322928,0.24038098691020593,0.23398486611071315,0.37034581649741277,0.8060266644260353,0.8057462869418803,-0.28267463581122443,0.2403809869102054,0.11953204021791791,0.13131320526436976
50,0.28798558156898046,-0.037983534320502506,0.15908726312745017,0.24038098691020593,0.23398486611071315,0.3703458164974135,0.8378842321626936,0.8365024543461723,-0.3948051631250501,0.2403809869102054,-0.4838184914579705,0.5684351031704925
51,0.28798558156898046,-0.037983534320502506,0.15908726312745017,0.24038098691020593,0.23398486611071315,0.3703458164974135,0.8423001296693599,0.8409187245375579,-0.5326954061731329,0.2403809869102054,-0.49230227317792047,0.5372966620101817
52,0.28798558156898046,-0.037983534320502506,0.15908726312745017,0.24038098691020593,0.23398486611071315,0.3703458164974135,0.8467160322631434,0.8475431298246362,-0.43723293021676785,0.2403809869102054,-0.49934983446078407,0.37466952232628814
53,0.28798558156897996,-0.037983534320502506,0.15908726312745017,0.24038098691020593,0.23398486611071315,0.3703458164974135,0.8555478306678875,0.8549035801436119,-0.3453061015180459,0.2403809869102054,-0.40540675602525256,0.7666581008949107
54,0.28798558156898046,-0.03798353432050415,0.15908726312745017,0.24038098691020593,0.23398486611071315,0.3703458164974142,0.8818855235537278,0.8823212575817974,-0.1667559150070669,0.2403809869102054,-0.14345672404472148,-0.42723118523432146
55,0.28798558156898046,-0.037983534320502506,0.15908726312745017,0.24038098691020593,0.23398486611071315,0.3703458164974142,0.9124025494315589,0.9121310813736496,0.46966059136870003,0.2403809869102054,-0.38009194809165414,0.5189415358538293
56,0.2879855815689809,0.3750369242165317,0.15908726312745017,0.24038098691020593,0.23398486611071315,0.42681975830556385,0.9345924460605342,0.9345436525949312,-0.31843518235995805,0.2403809869102054,-0.32521027165634603,0.4318490049174321
57,0.28798558156898046,0.4782920388507896,0.15908726312745017,0.24038098691020593,0.23398486611071315,0.4355080570452782,0.9482817376575813,0.9469092091308108,-0.43723293021676785,0.2403809869102054,-0.4945078223795749,-0.11652082570890278
58,0.28798558156897897,0.47829203885078875,0.15908726312745017,0.24038098691020593,0.23398486611071315,0.4355080570452782,0.9848706296018648,0.9850784014992143,-0.24024686871950668,0.2403809869102054,0.09492694068728338,-0.4393547871243421
59,0.28798558156897996,0.40539201578724965,0.15908726312745017,0.24038098691020593,0.23398486611071315,0.3866363766343793,1.0312178671262144,1.0309563512106168,-0.35768086691979695,0.2403809869102054,-0.29533114903551455,0.036135107662393674
60,0.28798558156898046,0.37225564166745817,0.15908726312745017,0.24038098691020593,0.23398486611071315,0.3703458164974142,1.060114412173731,1.0601865395398498,-0.24312589577215893,0.2403809869102054,-0.21171181013656526,-0.2626335479208473
61,0.28798558156898046,0.3722556416674598,0.15908726312745017,0.24038098691020593,0.23398486611071315,0.3703458164974135,1.0969786901196226,1.0969774673650075,-0.2573228793759261,0.2403809869102054,-0.11390760529004855,-0.5067968567741116
62,0.3219376229229086,0.3534819844612312,0.30630563093196994,0.24038098691020593,0.23398486611071315,0.2139564391825383,1.1367523649937723,1.1371621289756997,0.3582877027529408,0.2403809869102054,-0.14250900122876922,-0.6151394464138542
63,0.3326593201925714,0.34878857015967296,0.34311022288310056,0.24038098691020593,0.23398486611071315,0.1748590948538188,1.1734926563282575,1.1737162282455393,0.411322411617588,0.2403809869102054,-0.20153413103747317,0.6520821051138964
64,-0.5984354426991241,0.20075846606767556,0.2268851956690062,0.24038098691020593,0.23398486611071315,-0.8540183874808844,1.2415904873900898,1.241869570860718,-0.1586611436540418,0.2403809869102054,0.367648327565353,-0.6877330744218705
65,0.027645518555635983,0.032837270242584315,0.3050365070715872,0.24038098691020593,0.23398486611071315,-0.16218697694548087,1.3396980095244606,1.3402618265221498,-0.2693506449141948,0.2403809869102054,-0.06848890750772908,-0.6721927921551264
66,0.3326593201925704,0.011558061084821124,0.34311022288310056,0.24038098691020593,0.23398486611071315,0.1748590948538188,1.3892093864571462,1.3889778552885028,0.4060189407311233,0.2403809869102054,0.10474150286856394,0.18962854184186018
67,0.3028768277768446,0.34038677912602144,0.34311022288310056,0.24038098691020593,0.23398486611071315,0.3144924674563875,1.4299302995079086,1.4301753472167136,-0.2781288036228261,0.2403809869102054,-0.0071345755566725325,-0.8000214253967833
68,0.28798558156897897,0.4719182663425012,0.34311022288310056,0.24038098691020593,0.23398486611071315,0.37034581649741277,1.4807131471180104,1.4812779022884601,0.7242271939190068,0.2403809869102054,0.23612514375626073,0.3288914765032969
